actor_name,actor_id,birth_date,profession
Clancy Brown,2384,4/30/1994 0:00,Жүжигчин
José Iván Santiago,2385,7/5/1976 0:00,Найруулагч
Daddy Yankee,2386,7/28/1975 0:00,Жүжигчин
Maestro,2387,1/6/1970 0:00,Жүжигчин
Katiria Soto,2388,1/25/1994 0:00,Жүжигчин
Bruce A Evans,2389,11/13/1942 0:00,Найруулагч
William Hurt,2390,2/14/1946 0:00,Жүжигчин
Eric Amadio,2391,12/11/1967 0:00,Найруулагч
Marc Blucas,2392,1/13/1966 0:00,Жүжигчин
Jose Pablo Cantillo,2393,1/4/1976 0:00,Жүжигчин
Bryan Poyser,2394,9/11/1988 0:00,Найруулагч
David DeGrow Shotwell,2395,10/11/1978 0:00,Жүжигчин
Sean Garrity,2396,12/28/1956 0:00,Найруулагч
Jonas Chernick,2397,8/8/1961 0:00,Жүжигчин
Emily Hampshire,2398,8/27/1989 0:00,Жүжигчин
Sarah Manninen,2399,4/18/1953 0:00,Жүжигчин
Anthony DiBlasi,2400,4/11/1973 0:00,Найруулагч
Dawn Olivieri,2401,7/24/1975 0:00,Жүжигчин
Mitch Ryan,2402,7/8/1989 0:00,Жүжигчин
Kip Pardue,2403,2/23/1987 0:00,Жүжигчин
Tricia Lee,2404,9/2/1970 0:00,Найруулагч
Chelsea Jenish,2405,5/28/1960 0:00,Жүжигчин
Sofia Banzhaf,2406,4/13/1964 0:00,Жүжигчин
Robert Nolan,2407,3/2/1967 0:00,Жүжигчин
Coley Sohn,2408,6/19/1954 0:00,Найруулагч
Anna Gunn,2409,4/11/1981 0:00,Жүжигчин
Ashley Rickards,2410,10/2/1953 0:00,Жүжигчин
Martin Spanjers,2411,10/24/1982 0:00,Жүжигчин
Choi Do Hoon,2412,8/7/1989 0:00,Найруулагч
Jang Shin Young,2413,6/26/2003 0:00,Жүжигчин
Kang Ji Sub,2414,11/6/1947 0:00,Жүжигчин
Jun Se Hong,2415,2/21/1990 0:00,Жүжигчин
Lee Min-Cheol,2416,9/3/1945 0:00,Найруулагч
Yoon Seung-Ah,2417,4/5/1962 0:00,Жүжигчин
Lee Dong-Hae,2418,8/20/1951 0:00,Жүжигчин
Ц Баясгалан,2419,9/17/1950 0:00,Жүжигчин
Д Төвшинтөр,2420,7/29/1951 0:00,Жүжигчин
Н Отгонбаяр,2421,11/25/1942 0:00,Найруулагч
Жамсранжавын Оюундарь,2422,4/29/1994 0:00,Жүжигчин
Ж Бэгзсүрэн,2423,1/13/1944 0:00,Жүжигчин
Мөнхтуулын Батзориг,2424,2/18/1987 0:00,Жүжигчин
Р Батхишиг,2425,4/20/1966 0:00,Жүжигчин
Э Уянга,2426,2/22/1986 0:00,Жүжигчин
Эрдэнэбаярын Чинзориг,2427,9/20/1985 0:00,Найруулагч
Батцэнгэлийн Одончимэг,2428,7/3/1985 0:00,Жүжигчин
Д Цогтбаатар,2429,5/14/2005 0:00,Найруулагч
Халзангийн Ганхуяг,2430,5/6/1996 0:00,Жүжигчин
Лхагвасүрэнгийн Анхбаяр,2431,1/20/1949 0:00,Жүжигчин
Ичинхорлоогийн Нямгаваа,2432,3/11/2005 0:00,Найруулагч
Ухнаагийн Пүрэвжав,2433,2/18/1983 0:00,Найруулагч
Мөнхнасангийн Дорждэрэм,2434,11/7/1951 0:00,Жүжигчин
Дашнямын Бямбацогт,2435,8/13/1969 0:00,Найруулагч
Оюунчимэгийн Байгал,2436,7/31/2000 0:00,Жүжигчин
Түмэндэлгэрийн Өөдөө,2437,10/8/1978 0:00,Жүжигчин
Ч Энхномуун,2438,12/7/1965 0:00,Жүжигчин
Б Батзориг,2439,2/13/1952 0:00,Найруулагч
Н Баярсайхан,2440,10/3/1997 0:00,Жүжигчин
Б Хишигбаяр,2441,11/24/2002 0:00,Жүжигчин
Ц Чинбат,2442,5/22/2004 0:00,Найруулагч
Лхагвадоржийн Гантулга,2443,1/29/2003 0:00,Жүжигчин
Бямбаагийн Цогтбаяр,2444,8/11/1997 0:00,Найруулагч
Ганболдын Баярхүү,2445,2/12/1986 0:00,Жүжигчин
Насанбаярын Нэргүйбаатар,2446,12/30/1969 0:00,Найруулагч
Ц Батзандан,2447,9/9/1952 0:00,Жүжигчин
Д Үнэнбаяр,2448,9/24/1980 0:00,Жүжигчин
Б Амарцогт,2449,7/28/1954 0:00,Найруулагч
Н Наранзаяа,2450,3/25/1971 0:00,Жүжигчин
Т Билэгт,2451,4/20/1983 0:00,Жүжигчин
Даваахүүгийн Отгонбаяр,2452,11/26/1988 0:00,Найруулагч
Ганбатын Сэр-Од,2453,6/23/2002 0:00,Найруулагч
Жанчивдоржийн Жамъянсүрэн,2454,1/29/1959 0:00,Найруулагч
Рагчаагийн Анхням,2455,8/16/1956 0:00,Жүжигчин
Чулуунбатын Батбаяр,2456,6/29/1988 0:00,Найруулагч
Ёндонгийн Алтанзул,2457,6/4/1940 0:00,Жүжигчин
О Золбоо,2458,5/20/1977 0:00,Жүжигчин
С Мөнхцацрал,2459,3/25/1989 0:00,Жүжигчин
Батдоржийн Батсумъяа,2460,5/11/1976 0:00,Жүжигчин
Банзарын Дамчаа,2461,5/5/1965 0:00,Жүжигчин
С Түвшинжаргал,2462,9/7/1994 0:00,Жүжигчин
Д Чинбат,2463,6/27/1964 0:00,Найруулагч
Бямбацой,2464,11/23/1986 0:00,Жүжигчин
Х Үнэнхүү /МУГЖ/,2465,8/20/1970 0:00,Жүжигчин
Чойн Хүрэл,2466,10/2/1941 0:00,Жүжигчин
Аюурзанын Очирбат,2467,1/6/1975 0:00,Жүжигчин
Анхням,2468,4/7/1943 0:00,Жүжигчин
Г Энхтөр,2469,6/11/2001 0:00,Найруулагч
Сугарын Болд-Эрдэнэ,2470,6/29/1976 0:00,Жүжигчин
С Баясгалан,2471,9/14/1979 0:00,Жүжигчин
Уртнасангийн Уранчимэг,2472,9/21/1972 0:00,Найруулагч
Алтангинжийн Ганчимэг,2473,7/26/1990 0:00,Жүжигчин
Оюунгэрэлийн Мөнхдалай,2474,7/21/1964 0:00,Жүжигчин
Ц Гоодарь,2475,2/2/1972 0:00,Жүжигчин
Мягмарын Саранцэцэг,2476,11/12/1980 0:00,Жүжигчин
Цагаантогтохын Золжаргал,2477,3/4/1957 0:00,Найруулагч
Баатарын Баярмаа,2478,1/13/1959 0:00,Жүжигчин
Батхуягийн Билэгдэмбэрэл,2479,8/19/1967 0:00,Жүжигчин
Пүрэвжавын Баярцэнгэл,2480,1/24/1957 0:00,Жүжигчин
Ж Мөнхзул,2481,1/8/1990 0:00,Жүжигчин
Г Энэрэл,2482,11/7/1946 0:00,Дуучин
Н Батцэцэг,2483,5/10/1957 0:00,Жүжигчин
Очирбатын Оюун,2484,7/23/1994 0:00,Жүжигчин
Минжбадгарын Тогтохжаргал,2485,1/1/1963 0:00,Жүжигчин
Нэргүйн Баярмаа,2486,3/20/1987 0:00,Жүжигчин
Т Билигжаргал,2487,1/15/1977 0:00,Жүжигчин
Жаргалсайханы Мөнгөнсүх,2488,5/31/1950 0:00,Жүжигчин
Лхагваагийн Таванбаяр,2489,11/11/1979 0:00,Найруулагч
Б Алтжин,2490,6/8/1965 0:00,Жүжигчин
Б Эмүжин,2491,10/21/1989 0:00,Жүжигчин
Насангийн Төмөрбат,2492,12/5/1965 0:00,Жүжигчин
Б Пүрэвбат,2493,11/12/1957 0:00,Жүжигчин
Д Ангараг,2494,9/23/1948 0:00,Найруулагч
Г Дөлгөөн-Аюуш,2495,6/12/1974 0:00,Жүжигчин
Төмөрбаатарын Баттулга,2496,9/22/1950 0:00,Жүжигчин
Гүррагчаагийн Бадамрагчаа,2497,10/9/1960 0:00,Найруулагч
Extacy хамтлаг,2498,9/24/1969 0:00,Жүжигчин
Ганболдын Эрхэмбаяр,2499,7/16/1982 0:00,Жүжигчин
Доржийн Баттөмөр,2500,6/2/1981 0:00,Жүжигчин
Ганбаатарын Алтаншагай,2501,3/25/1977 0:00,Жүжигчин
Луушааны Баттулга,2502,11/6/1975 0:00,Жүжигчин
Лхамжавын Ган-Эрдэнэ,2503,3/14/1982 0:00,Жүжигчин
Буянжаргалын Мишээл,2504,5/31/1993 0:00,Жүжигчин
С Тимур,2505,8/29/1984 0:00,Найруулагч
Ч Саруултамир,2506,9/22/1995 0:00,Жүжигчин
Б Мэндсайхан,2507,5/11/1944 0:00,Жүжигчин
Д Шинэцэцэг,2508,11/30/1963 0:00,Жүжигчин
Дамдины Отгонзаяа,2509,1/26/1940 0:00,Найруулагч
Л Цокто,2510,8/15/1940 0:00,Жүжигчин
Чимэдийн Очгэрэл,2511,1/4/1954 0:00,Жүжигчин
Цэлмүүн,2512,6/24/1979 0:00,Жүжигчин
Даваажаргал,2513,1/14/1999 0:00,Жүжигчин
Дэмбэрэлдоржийн Мөнх-Од,2514,1/20/1991 0:00,Жүжигчин
Б Баяржавхлан,2515,8/28/1982 0:00,Жүжигчин
Т Оюун-Эрдэнэ,2516,5/12/1991 0:00,Жүжигчин
Ж Батбаяр,2517,5/8/1951 0:00,Найруулагч
Б Эрдэнэчимэг,2518,6/6/1995 0:00,Жүжигчин
С Сүхбаатар,2519,10/4/1998 0:00,Жүжигчин
Батзори,2520,4/10/1946 0:00,Жүжигчин
Л Лхагвадорж,2521,1/7/1971 0:00,Найруулагч
Б Тэгшсүрэн,2522,10/13/1994 0:00,Найруулагч
Э Бямбадорж,2523,6/4/1971 0:00,Жүжигчин
Н Тэлмүүнтамир,2524,6/22/1995 0:00,Жүжигчин
Ц Өлзий,2525,9/30/2001 0:00,Жүжигчин
Е Төгөлдөр,2526,4/30/1971 0:00,Жүжигчин
Б Цогт-Эрдэнэ,2527,12/5/1943 0:00,Найруулагч
Батхүлэгийн Батбаатар,2528,6/11/1962 0:00,Найруулагч
Б Hавчаа,2529,3/15/1954 0:00,Жүжигчин
Гомбын Золбоот,2530,4/17/1971 0:00,Жүжигчин
Адъяадоржийн Мөнхсүх,2531,12/13/1980 0:00,Найруулагч
Д Цэрэндагва,2532,8/30/1978 0:00,Жүжигчин
Адилбишийн Дашпэлжээ,2533,8/14/1970 0:00,Жүжигчин
Цэгмидийн Төмөрбаатар,2534,11/25/1952 0:00,Жүжигчин
Дулма Сунрапова,2535,11/17/1959 0:00,Жүжигчин
Б Анар,2536,11/6/1984 0:00,Найруулагч
С Чулуунбаяр,2537,10/12/1941 0:00,Жүжигчин
Балжаагийн Энхтүвшин,2538,2/17/1954 0:00,Жүжигчин
Э Ариун-Эрдэнэ,2539,11/23/1998 0:00,Жүжигчин
Б Батцэрэн,2540,7/18/1946 0:00,Жүжигчин
Энхжаргалын Энэрэл,2541,5/17/1967 0:00,Жүжигчин
Эрдэнэбатын Оргил,2542,8/29/1953 0:00,Найруулагч
Marton Csokas,2543,11/27/1946 0:00,Жүжигчин
Гэрэлт-од,2544,11/25/1967 0:00,Жүжигчин
Жаргалсайханы Алтаншагай,2545,6/17/1986 0:00,Жүжигчин
Чулууны Хулан,2546,5/30/1985 0:00,Жүжигчин
Балжиннямын Амарсанаа,2547,6/1/1974 0:00,Найруулагч
Доржготовын Ганцэцэг,2548,6/8/1979 0:00,Найруулагч
Оросоогийн Отгонбат,2549,8/17/1951 0:00,Жүжигчин
Э Дэлгэрцэцэг,2550,2/18/1945 0:00,Жүжигчин
Ц Оюунгэрэл,2551,11/21/1948 0:00,Жүжигчин
Лхагвасүрэнгийн Ариунболд,2552,1/1/1983 0:00,Найруулагч
Бямбын Ариунцэцэг,2553,3/7/1920 0:00,Жүжигчин
Уухааны Батбаатар,2554,6/17/1966 0:00,Найруулагч
Банзардарийн Эрдэнэхүү,2555,10/11/1996 0:00,Жүжигчин
Гончигийн Ундармаа,2556,9/16/1920 0:00,Жүжигчин
Мөнхбатын Цэрэндолгор,2557,11/25/1951 0:00,Жүжигчин
мелодрам,2558,2/22/1961 0:00,Жүжигчин
Олон ангит,2559,9/10/1962 0:00,Найруулагч
Инээдмийн,2560,10/23/1963 0:00,Жүжигчин
ази,2561,2/15/1956 0:00,Найруулагч
гэмт хэрэг | триллер,2562,8/25/1943 0:00,Жүжигчин
адал явдалт,2563,8/29/1974 0:00,Жүжигчин
детектив,2564,8/3/1963 0:00,Жүжигчин
Инээдэм | Дурлалт,2565,8/3/1962 0:00,Жүжигчин
Жамсранжавын Пүрэвдорж,2566,6/23/1957 0:00,Жүжигчин
Ш Батболд,2567,5/3/2001 0:00,Жүжигчин
Батзандангийн Азжаргал,2568,10/20/1994 0:00,Жүжигчин
О Урантуяа,2569,4/16/1980 0:00,Найруулагч
Ж Энхтуул,2570,8/20/1967 0:00,Жүжигчин
Э Одгэрэл,2571,7/22/1953 0:00,Загвар өмсөгч
Б Нарангэрэл,2572,11/15/1992 0:00,Жүжигчин
Д Гансүх,2573,8/19/1998 0:00,Найруулагч
Ч Одонцэцэг,2574,2/18/1942 0:00,Жүжигчин
Jung Jung-Hwa,2575,5/11/2001 0:00,Найруулагч
Jung Il Woo,2576,2/28/1986 0:00,Жүжигчин
Lee Chung Ah,2577,8/3/1946 0:00,Жүжигчин
Lee Ki Woo,2578,9/16/1989 0:00,Жүжигчин
Park Min Woo,2579,2/2/1947 0:00,Жүжигчин
Lee Seung-Young,2580,5/11/1943 0:00,Найруулагч
Joo Sang Wook,2581,8/12/1947 0:00,Жүжигчин
Kim San Ho,2582,5/8/1970 0:00,Жүжигчин
Jo An,2583,11/21/1980 0:00,Жүжигчин
Choi Woo Sik,2584,11/19/1966 0:00,Жүжигчин
Kim Chul Kyu,2585,1/19/1948 0:00,Найруулагч
Oh Hyun Kyung,2586,2/22/1953 0:00,Жүжигчин
Oh Na Mi,2587,4/4/1996 0:00,Жүжигчин
Park Sung Woong,2588,7/14/2003 0:00,Жүжигчин
Jin Young,2589,10/13/1989 0:00,Жүжигчин
У Мөнгөнцэцэг,2590,10/28/1946 0:00,Жүжигчин
О Анужин,2591,2/9/1994 0:00,Жүжигчин
Өлзийбаярын Мөнгөнтулга,2592,2/26/1978 0:00,Зохиолч
Park Jin-seok,2593,9/2/1985 0:00,Найруулагч
Kim Kang-woo,2594,9/20/1974 0:00,Жүжигчин
Jo Yeo-jeong,2595,6/15/1949 0:00,Жүжигчин
П Нямцогт,2596,10/12/2005 0:00,Жүжигчин
Намсрайн Отгонтогос,2597,3/18/1969 0:00,Жүжигчин
Б Батсүх,2598,11/30/1942 0:00,Жүжигчин
Б Тулгаа,2599,11/9/1953 0:00,Найруулагч
Э Даваасүрэн,2600,6/26/1966 0:00,Жүжигчин
Дашдаваагийн Зоригт,2601,2/11/1944 0:00,Жүжигчин
Н Мөнх-Эрдэнэ,2602,5/19/1961 0:00,Жүжигчин
Л Баттөр,2603,3/28/1992 0:00,Жүжигчин
Г Нандинчимэг,2604,11/30/1970 0:00,Жүжигчин
Г Азжаргал,2605,8/11/2002 0:00,Жүжигчин
Gil Junger,2606,9/13/1945 0:00,Найруулагч
Julia Stiles,2607,1/27/1978 0:00,Жүжигчин
Renny Harlin,2608,6/10/2000 0:00,Найруулагч
John Cena,2609,3/17/1993 0:00,Жүжигчин
Ashley Scott,2610,1/17/2001 0:00,Жүжигчин
Julie Delpy,2611,3/30/1951 0:00,Найруулагч
Albert Delpy,2612,11/20/1992 0:00,Жүжигчин
Stanley Kubrick,2613,8/3/2004 0:00,Найруулагч
Keir Dullea,2614,7/8/1961 0:00,Жүжигчин
Gary Lockwood,2615,11/28/1972 0:00,Жүжигчин
William Sylvester,2616,1/13/1975 0:00,Жүжигчин
Jon Lucas,2617,7/31/1972 0:00,Найруулагч
Scott Moore,2618,2/15/1959 0:00,Найруулагч
Justin Chon,2619,1/30/2004 0:00,Жүжигчин
Sarah Wright,2620,2/17/2003 0:00,Жүжигчин
Sherry Hormann,2621,2/16/1965 0:00,Найруулагч
Antonia Campbell-Hughes,2622,2/24/1993 0:00,Жүжигчин
Thure Lindhardt,2623,3/28/1966 0:00,Жүжигчин
Amelia Pidgeon,2624,6/16/1992 0:00,Жүжигчин
Steve Zahn,2625,8/5/1978 0:00,Жүжигчин
John Singleton,2626,1/12/1971 0:00,Найруулагч
Maria Bello,2627,6/13/1948 0:00,Жүжигчин
Fuminori Kizaki,2628,3/16/1983 0:00,Найруулагч
Samuel L Jackson,2629,3/11/1961 0:00,Жүжигчин
Lucy Liu,2630,4/24/1954 0:00,Жүжигчин
Mark Hamill,2631,10/1/1952 0:00,Жүжигчин
Peter Chung,2632,10/21/2004 0:00,Найруулагч
Andrew R Jones,2633,10/25/1946 0:00,Найруулагч
Yoshiaki Kawajiri,2634,9/14/1992 0:00,Найруулагч
Takeshi Koike,2635,3/2/1997 0:00,Найруулагч
Mahiro Maeda,2636,1/18/1942 0:00,Жүжигчин
Koji Morimoto,2637,11/24/1978 0:00,Жүжигчин
Shinichiro Watanabe,2638,2/9/1978 0:00,Жүжигчин
Joe Wright,2639,9/3/1963 0:00,Найруулагч
Kôichi Yamadera,2640,12/21/1966 0:00,Жүжигчин
Yûji Kishi,2641,1/7/1969 0:00,Жүжигчин
Uwe Boll,2642,6/24/1968 0:00,Найруулагч
Dominic Purcell,2643,11/4/1992 0:00,Жүжигчин
Erin Karpluk,2644,10/15/1981 0:00,Жүжигчин
Saoirse Ronan,2645,1/6/1965 0:00,Жүжигчин
Brendan Blethyn,2646,3/2/2001 0:00,Жүжигчин
James Cameron,2647,12/8/1992 0:00,Найруулагч
James Ryan,2648,7/25/2001 0:00,Найруулагч
Josh Cooke,2649,3/19/1988 0:00,Жүжигчин
Micheal Russell,2650,11/2/1965 0:00,Жүжигчин
Harland Williams,2651,1/6/1991 0:00,Жүжигчин
Leslye Headland,2652,9/24/1961 0:00,Найруулагч
Alexandra Daddario,2653,11/18/1957 0:00,Жүжигчин
Andrew Currie,2654,12/23/2003 0:00,Найруулагч
Eric McCormack,2655,6/26/1977 0:00,Жүжигчин
Jody Thompson,2656,4/28/1965 0:00,Жүжигчин
Conner Dwelly,2657,6/25/1970 0:00,Жүжигчин
Benh Zeitlin,2658,3/22/1959 0:00,Найруулагч
Quvenzhane Wallis,2659,6/24/1983 0:00,Жүжигчин
Dwight Henry,2660,2/16/1963 0:00,Жүжигчин
Levy Easterly,2661,8/3/1976 0:00,Жүжигчин
Richard Linklater,2662,5/29/1964 0:00,Найруулагч
Kristin Scott,2663,3/2/1961 0:00,Жүжигчин
Albert Finney,2664,1/14/2004 0:00,Жүжигчин
Billy Crudup,2665,10/26/1962 0:00,Жүжигчин
Louis J Horvitz,2666,8/27/1944 0:00,Найруулагч
Tracy Morgan,2667,12/26/1964 0:00,Жүжигчин
The Band Perry,2668,2/14/1975 0:00,Жүжигчин
Justin Bieber,2669,3/31/1946 0:00,Жүжигчин
Stephen Daldry,2670,3/5/1960 0:00,Найруулагч
Jean Heywood,2671,1/16/1973 0:00,Жүжигчин
Tom Sizemore,2672,9/23/1987 0:00,Жүжигчин
Gary Winick,2673,12/3/2003 0:00,Найруулагч
Allen Hughes,2674,9/5/1965 0:00,Найруулагч
Catherine Zeta-Jones,2675,12/22/1996 0:00,Жүжигчин
Neil Jordan,2676,2/27/1954 0:00,Найруулагч
Brad Anderson,2677,7/7/1991 0:00,Найруулагч
Evie Thompson,2678,2/19/1977 0:00,Жүжигчин
Barkhad Abdi,2679,1/15/1990 0:00,Жүжигчин
Barkhad Abdirahman,2680,11/12/1989 0:00,Жүжигчин
Sharon Stone,2681,2/21/1975 0:00,Жүжигчин
Neil Marshall,2682,12/27/1956 0:00,Найруулагч
Michael Fassbender,2683,9/23/1974 0:00,Жүжигчин
Michael Apted,2684,1/24/2004 0:00,Найруулагч
Jonny Weston,2685,12/23/1951 0:00,Жүжигчин
Elisabeth Shue,2686,6/6/1979 0:00,Жүжигчин
Joe Roth,2687,11/26/1946 0:00,Найруулагч
Jamie Lee Curtis,2688,6/30/2005 0:00,Жүжигчин
Charles Chaplin,2689,5/2/1983 0:00,Найруулагч
Virginia Cherrill,2690,5/28/2002 0:00,Жүжигчин
Don Michael Paul,2691,12/1/1995 0:00,Найруулагч
Chad Michael Collins,2692,11/26/1965 0:00,Жүжигчин
Vinnie Jones,2693,11/10/1946 0:00,Жүжигчин
Jonh Candy,2694,12/23/2000 0:00,Жүжигчин
Leon,2695,10/22/2000 0:00,Жүжигчин
Doug E Doug,2696,3/19/1978 0:00,Жүжигчин
